2010.266115806563 nan nan 0.0
2010.2675047260168 nan nan 0.0
2010.2688936450038 nan nan 0.0
2010.2702825639908 nan nan 0.0
2010.271671482979 291557.625 291618.9166182421 0.0
2010.2730604019666 291536.6875 291613.41888232215 0.0
2010.2744493209539 291581.09375 291608.11794277263 0.0
2010.275838239941 291478.4375 291603.01486615336 0.0
2010.2772271589288 291642.625 291598.1106918529 0.0
2010.278616077916 291622.90625 291593.40643178317 0.0
2010.2800049969032 291603.59375 291588.9030700655 0.0
2010.281393915891 291571.21875 291584.6015627384 0.0
2010.282782834879 291501.84375 291580.50283746654 0.0
2010.284171753866 291524.9375 291576.60779325775 0.0
2010.285560672853 291420.5625 291572.9173001718 0.0
2010.2869495918412 291415.46875 291569.4321990558 0.0
2010.2883385108285 291549.15625 291566.15330128546 0.0
2010.2897274298155 291437.65625 291563.08138849033 0.0
2010.2911163488034 291466.125 291560.21721230773 0.0
2010.2925052677906 291412.09375 291557.5614941431 0.0
2010.2938941867776 291493.71875 291555.114924921 0.0
2010.2952831057655 291343.5625 291552.8781648575 0.0
2010.2966720247532 291429.09375 291550.8518432401 0.0
2010.298060944206 291661.3125 291549.036557632 0.0
2010.2994498631933 291557.3125 291547.4328760275 0.0
2010.300838782181 291447.78125 291546.0413329991 0.0
2010.3022277011682 291271.5625 291544.8624320101 0.0
2010.3036166201555 291301.65625 291543.896644581 0.0
2010.3050055391427 291368.84375 291543.14441011316 0.0
2010.306394458129 291308.78125 291542.60613571806 0.0
2010.3077833771163 291323.09375 291542.2821960535 0.0
2010.3091722961042 291340.8125 291542.17293317145 0.0
2010.310561215092 291411.6875 291542.27865637076 0.0
2010.3119501340793 291398.25 291542.599642059 0.0
2010.3133390530663 291325.1875 291543.13613362407 0.0
2010.3147279720542 291400.625 291543.8883413137 0.0
2010.3161168910415 291428.0 291544.8564421214 0.0
2010.3175058100287 291283.28125 291546.0405796851 0.0
2010.3188947290164 291438.40625 291547.4408641921 0.0
2010.3202836484693 291315.875 291549.0573728689 0.0
2010.3216725674565 291458.625 291550.89014766685 0.0
2010.3230614864442 291422.40625 291552.93919844483 0.0
2010.3244504054321 291428.09375 291555.20450081327 0.0
2010.3258393244191 291346.09375 291557.6859965887 0.0
2010.3272282434064 291460.21875 291560.3835937588 0.0
2010.3286171623943 291436.25 291563.2971664455 0.0
2010.3300060813813 291471.4375 291566.4265548789 0.0
2010.3313950003685 291590.59375 291569.77156539384 0.0
2010.3327839193566 291477.5625 291573.33197041985 0.0
2010.3341728383436 291615.96875 291577.10750847956 0.0
2010.3355617573307 291536.84375 291581.09788421856 0.0
2010.3369506763188 291642.875 291585.30276842223 0.0
2010.3383395953065 291451.8125 291589.7217980402 0.0
2010.3397285147594 nan nan 0.0
2010.3411174337466 291492.59375 291599.20067412796 0.0
2010.3425063527343 291448.34375 291604.2596242174 0.0
2010.3438952717215 291557.75 291609.5309302657 0.0
2010.3452841907088 291411.90625 291615.01406092686 0.0
2010.3466731096964 nan nan 0.0
2010.3480620286846 291512.15625 291626.6135036697 0.0
2010.349450947671 291655.53125 291632.728586324 0.0
2010.3508398666572 nan nan 0.0
2010.3522287856454 291636.1875 291645.58615227934 0.0
2010.3536177046324 291805.78125 291652.32720798225 0.0
2010.355006624085 291569.3125 291659.2754415709 0.0
2010.3563955430732 291736.21875 291666.43005297636 0.0
2010.3577844620602 291765.8125 291673.79021671024 0.0
2010.3591733810472 291601.84375 291681.35507282737 0.0
2010.3605623000353 291677.65625 291689.1237293906 0.0
2010.361951219023 291679.28125 291697.09526265046 0.0
2010.3633401380102 291578.59375 291705.268717274 0.0
2010.3647290569975 291646.4375 291713.6431065542 0.0
2010.3661179759852 291841.75 291722.217412631 0.0
2010.3675068949724 291686.625 291730.99058671616 0.0
2010.3688958144253 291787.71875 291739.96155239345 0.0
2010.370284733413 291614.84375 291749.12919376546 0.0
2010.3716736524002 291884.875 291758.49237375177 0.0
2010.3730625713874 291805.90625 291768.0499224127 0.0
2010.3744514903751 291865.875 291777.80064019427 0.0
2010.3758404093633 291774.25 291787.7432982133 0.0
2010.3772293283505 291726.0625 291797.87663854775 0.0
2010.3786182473375 291886.0 291808.19937456754 0.0
2010.3800071663254 291781.03125 291818.7101912389 0.0
2010.3813960857783 291778.53125 291822.7272706332 0.0
2010.3827850047653 291834.78125 291833.5222612213 0.0
2010.3841739237532 291704.5 291844.50550786435 0.0
2010.3855628427405 291775.40625 291855.67560205003 0.0
2010.3869517617277 291791.09375 291867.03110506013 0.0
2010.3883406807154 291811.5 291878.5705483233 0.0
2010.389729599703 291874.4375 291890.29243379063 0.0
2010.3911185186903 291834.1875 291902.1952343356 0.0
2010.3925074381432 291721.1875 291914.277398244 0.0
2010.3938963571304 291707.0625 291926.53733335144 0.0
2010.3952852761167 291840.15625 291938.97343176487 0.0
2010.396674195104 291829.25 291951.5840541831 0.0
2010.3980631140919 291903.625 291964.367534315 0.0
2010.399452033079 292131.9375 291977.32217933424 0.0
2010.4008409520661 292169.3125 291990.44627037575 0.0
2010.402229871054 292052.46875 292003.73806297244 0.0
2010.4036187905076 292243.46875 292017.1957920663 0.0
2010.4050077094948 292059.1875 292030.8176544007 0.0
2010.406396628482 291957.53125 292044.6018361005 0.0
2010.4077855474698 291998.5 292058.54649516614 0.0
2010.409174466457 291932.90625 292072.64976645657 0.0
2010.4105633854442 291966.21875 292086.9097622358 0.0
2010.411952304432 292015.25 292101.3245726859 0.0
2010.4133412238848 291957.21875 292115.8922713364 0.0
2010.414730142872 292047.96875 292130.61089604744 0.0
2010.4161190618597 292163.84375 292145.4784788509 0.0
2010.4175079808476 291917.84375 292160.4930270141 0.0
2010.4188968998346 292101.78125 292175.65252845944 0.0
2010.4202858188219 292150.5 292190.95495237026 0.0
2010.4216747382757 292120.40625 292206.3982549407 0.0
2010.4230636572627 292240.53125 292221.9803591756 0.0
2010.4244525762497 292204.65625 292237.69918661466 0.0
2010.4258414952378 292379.21875 292253.55263722985 0.0
2010.4272304142248 292255.125 292269.53859514324 0.0
2010.4286193332118 292314.1875 292285.65492931346 0.0
2010.4300082522 292523.03125 292301.8994941117 0.0
2010.4313971716533 292290.0625 292318.2701354183 0.0
2010.4327860906405 292305.25 292334.7646693011 0.0
2010.4341750096278 292185.0625 292351.3809155652 0.0
2010.4355639286155 292278.0 292368.11667646887 0.0
2010.4369528476027 292453.59375 292384.96974281373 0.0
2010.438341766589 292381.65625 292401.93789460976 0.0
2010.439730686042 292518.90625 292419.0189074905 0.0
2010.44111960503 292426.78125 292436.21053036983 0.0
2010.442508524017 292330.0625 292453.51052045455 0.0
2010.443897443004 292438.09375 292470.9166210976 0.0
2010.4452863619922 292510.46875 292488.42656812834 0.0
2010.4466752814449 292436.25 292506.038096395 0.0
2010.4480642004319 292282.25 292523.74891686486 0.0
2010.44945311942 292380.375 292541.5567526801 0.0
2010.4508420384072 292576.3125 292559.45931620256 0.0
2010.4522309573942 292440.875 292577.45431565115 0.0
2010.4536198768478 292409.78125 292595.5394618268 0.0
2010.4550087958355 292425.125 292613.712444469 0.0
2010.4563977148227 292415.1875 292631.97096935735 0.0
2010.45778663381 292536.9375 292650.3127347631 0.0
2010.4591755527977 292524.84375 292668.7354381685 0.0
2010.460564471785 292419.59375 292687.2367769289 0.0
2010.4619533912378 292612.59375 292705.8144552304 0.0
2010.4633423102255 292459.84375 292724.4661598125 0.0
2010.4647312292127 292464.3125 292743.18959800206 0.0
